Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad,Bulto,Caja / Rollo,Unidad / metro / cajita,,
ME4971803,APLIQUE BORDADO BANDERA ARGENTINA MINI 805/6 (BORDES),909229,MERCERIA,APLIQUE,MILAN,,PESOS,625.06,"120,00",,,,,Único
2315885612,APLIQUE BORDADO CHICO,905570,MERCERIA,APLIQUE,,,PESOS,350.00,"120,00",,,,,Único
2315885613,APLIQUE BORDADO GRANDE,905571,MERCERIA,APLIQUE,,,PESOS,690.00,"120,00",,,,,Único
231588561,APLIQUE BORDADO MEDIANO,905569,MERCERIA,APLIQUE,,,PESOS,"1,249.27","120,00",,,,,Único
2353459,APLIQUE LETRAS / NUMEROS ,905581,MERCERIA,APLIQUE,,,PESOS,254.00,"120,00",,,,,Único
2353458,APLIQUE LETRAS / NUMEROS BORDADOS,905580,MERCERIA,APLIQUE,,,PESOS,506.00,"120,00",,,,,Único
2353455,APLIQUE SIN BORDAR CHICO,905576,MERCERIA,APLIQUE,,,PESOS,300.00,"120,00",,,,,Único
23534571,APLIQUE SIN BORDAR EXTRA GRANDE,905579,MERCERIA,APLIQUE,,,PESOS,"1,012.00","120,00",,,,,Único
2353457,APLIQUE SIN BORDAR GRANDE,905578,MERCERIA,APLIQUE,,,PESOS,759.00,"120,00",,,,,Único
23534561,APLIQUE SIN BORDAR MEDIANO,905577,MERCERIA,APLIQUE,,,PESOS,570.00,"120,00",,,,,Único
ME5487,ARCO PARA CORPIÑO X PAR,909262,MERCERIA,ARCO,,,PESOS,527.00,"120,00",,,,,Único
294000134,ARGOLLA CORPIÑO 11MM DE METAL X UNIDAD,906018,MERCERIA,ARGOLLA CORPIÑO,,,PESOS,35.00,"120,00",,,,,Único
294000135,ARGOLLA CORPIÑO 13MM DE METAL X UNIDAD,906019,MERCERIA,ARGOLLA CORPIÑO,,,PESOS,60.00,"120,00",,,,,Único
294000136,ARGOLLA CORPIÑO 15MM DE METAL X UNIDAD,906020,MERCERIA,ARGOLLA CORPIÑO,,,PESOS,70.00,"120,00",,,,,Único
294000137,ARGOLLA CORPIÑO 6MM DE METAL X UNIDAD,906021,MERCERIA,ARGOLLA CORPIÑO,,,PESOS,40.00,"120,00",,,,,Único
294000138,ARGOLLA LLAVERO CON CADENA 20MM X UNIDAD,906022,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,60.00,"120,00",,,100,,Único
294000139,ARGOLLA LLAVERO CON CADENA 25MM X UNIDAD,906023,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,66.00,"120,00",,,100,,Único
294000140,ARGOLLA LLAVERO CON CADENA 30MM X UNIDAD,906024,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,80.00,"120,00",,,100,,Único
294000141,ARGOLLA LLAVERO SIN CADENA 20MM X UNIDAD,906025,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,39.00,"120,00",,,100,,Único
294000142,ARGOLLA LLAVERO SIN CADENA 25MM X UNIDAD,906026,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,45.00,"120,00",,,100,,Único
294000143,ARGOLLA LLAVERO SIN CADENA 30MM X UNIDAD,906027,MERCERIA,ARGOLLA LLAVERO,MILAN,,PESOS,50.00,"120,00",,,100,,Único
294000144,ARGOLLA MADERA Nº11 33MM X1,906028,MERCERIA,ARGOLLA MADERA,MILAN,,PESOS,166.67,"120,00",,,24,,Único
294000145,ARGOLLA MADERA Nº12 44MM X1,906029,MERCERIA,ARGOLLA MADERA,MILAN,,PESOS,283.33,"120,00",,,24,,Único
294000146,ARGOLLA MADERA Nº13 54MM X1,906030,MERCERIA,ARGOLLA MADERA,MILAN,,PESOS,383.33,"120,00",,,24,,Único
294000147,ARGOLLA MADERA Nº14 65MM X1,906031,MERCERIA,ARGOLLA MADERA,MILAN,,PESOS,437.50,"120,00",,,24,,Único
294000148,ARGOLLA MADERA Nº15 86MM X1,906032,MERCERIA,ARGOLLA MADERA,MILAN,,PESOS,"1,283.33","120,00",,,12,,Único
294000149,ARGOLLA MADERA Nº16 105MM X1,906033,MERCERIA,ARGOLLA MADERA,,,PESOS,"1,200.00","120,00",,,,,Único
294000150,ARGOLLA MADERA Nº9 27MM X1,906034,MERCERIA,ARGOLLA MADERA,,,PESOS,130.00,"120,00",,,,,Único
MER1222225888,ARGOLLA MARROQUINERIA METAL 20MM,909333,MERCERIA,ARGOLLA,,,PESOS,198.00,"120,00",,,,,Único
MER211115666,ARGOLLA MARROQUINERIA METAL 35MM,909339,MERCERIA,ARGOLLA,,,PESOS,180.00,"120,00",,,,,Único
294000151,ARGOLLA PARA BARRAL 22MM MADERA LUSTRADA X UNIDAD,906035,MERCERIA,ARGOLLA CORTINA,,,PESOS,287.00,"120,00",,,,,Único
294000152,ARGOLLA PARA BARRAL 22MM MADERA SIN LUSTRAR X UNIDAD,906036,MERCERIA,ARGOLLA CORTINA,,,PESOS,205.00,"120,00",,,,,Único
294000153,ARGOLLA PARA BARRAL 33MM MADERA LUSTRADA X UNIDAD,906037,MERCERIA,ARGOLLA CORTINA,,,PESOS,414.00,"120,00",,,,,Único
294000154,ARGOLLA PARA BARRAL 33MM MADERA SIN LUSTRAR X UNIDAD,906038,MERCERIA,ARGOLLA CORTINA,,,PESOS,330.00,"120,00",,,,,Único
2940001561,ARGOLLA PLASTICA CBX N°16 CM X 1,906041,MERCERIA,ARGOLLA PLASTICA,,CBX,PESOS,330.00,"120,00",,,,,Único
294000155,ARGOLLA PLASTICA CBX Nº11 CM X1,906039,MERCERIA,ARGOLLA PLASTICA,MILAN,CBX,PESOS,260.26,"120,00",,,20,,Único
294000157,ARGOLLA PLASTICA CBX Nº6 CM X1,906042,MERCERIA,ARGOLLA PLASTICA,MILAN,CBX,PESOS,159.12,"120,00",,,20,,Único
294000156,"ARGOLLA PLASTICA CBX Nº8,5 CM X1",906040,MERCERIA,ARGOLLA PLASTICA,MILAN,CBX,PESOS,184.86,"120,00",,,20,,Único
294000158,ARGOLLA PLASTICO TRANSPARENTE P CORPIÑO 6MM X PAR,906043,MERCERIA,ARGOLLA PLASTICA,,,PESOS,40.00,"120,00",,,,,Único
294000159,AROS MIMBRE 10CM X UNIDAD,906044,MERCERIA,AROS MIMBRE,MILAN,,PESOS,450.00,"120,00",,,,,Único
294000160,AROS MIMBRE 15CM X UNIDAD,906045,MERCERIA,AROS MIMBRE,MILAN,,PESOS,535.00,"120,00",,,,,Único
294000161,AROS MIMBRE 20CM X UNIDAD,906046,MERCERIA,AROS MIMBRE,MILAN,,PESOS,625.00,"120,00",,,,,Único
294000162,AROS MIMBRE 25CM X UNIDAD,906047,MERCERIA,AROS MIMBRE,MILAN,,PESOS,710.00,"120,00",,,,,Único
294000163,AROS MIMBRE 30CM X UNIDAD,906048,MERCERIA,AROS MIMBRE,MILAN,,PESOS,800.00,"120,00",,,,,Único
294000164,AROS MIMBRE 35CM X UNIDAD,906049,MERCERIA,AROS MIMBRE,MILAN,,PESOS,"1,075.00","120,00",,,,,Único
294000165,AROS MIMBRE 40CM X UNIDAD,906050,MERCERIA,AROS MIMBRE,MILAN,,PESOS,"1,195.00","120,00",,,,,Único
294000166,AROS MIMBRE 50CM X UNIDAD,906051,MERCERIA,AROS MIMBRE,MILAN,,PESOS,"1,690.00","120,00",,,,,Único
294000167,AROS PARA CORPIÑO METALICOS X PAR,906052,MERCERIA,AROS CORPIÑO,,,PESOS,527.00,"120,00",,,,,Único
294000168,"BALLENA 0,7MM XMT",906053,MERCERIA,BALLENA,MILAN,,PESOS,211.60,"120,00",,,25,,Único
294000169,BALLENA 12MM XMT,906054,MERCERIA,BALLENA,MILAN,,PESOS,576.00,"120,00",,,25,,Único
294000170,BASE HEBILLA FRANCESA METAL 4CM X 1,906055,MERCERIA,HEBILLA FRANCESA,,,PESOS,106.61,"120,00",,,,,Único
294000171,BASE HEBILLA FRANCESA METAL 3CM X 1,906056,MERCERIA,HEBILLA FRANCESA,,,PESOS,95.00,"120,00",,,,,Único
294000172,BASE P TEJER TOTORA ARCO IRIS 20X10CM,906057,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,281.16","120,00",,,,,Único
294000173,BASE P TEJER TOTORA ARCO IRIS 25X13CM,906058,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,620.94","120,00",,,,,Único
294000174,BASE P TEJER TOTORA ARCO IRIS 31X16CM,906059,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"2,116.69","120,00",,,,,Único
294000175,BASE P TEJER TOTORA CIRCULAR 10CM,906060,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,440.05,"120,00",,,,,Único
294000176,BASE P TEJER TOTORA CIRCULAR 15CM,906061,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,649.57,"120,00",,,,,Único
294000177,BASE P TEJER TOTORA CIRCULAR 20CM,906062,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,086.20","120,00",,,,,Único
294000178,BASE P TEJER TOTORA CIRCULAR 25CM,906063,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,615.37","120,00",,,,,Único
294000179,BASE P TEJER TOTORA CORAZON 15X11CM,906064,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,557.02,"120,00",,,,,Único
294000180,BASE P TEJER TOTORA CORAZON 20X15CM,906065,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,891.24,"120,00",,,,,Único
294000181,BASE P TEJER TOTORA CORAZON 30X22CM,906066,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"3,230.74","120,00",,,,,Único
294000182,BASE P TEJER TOTORA CUADRADO 11X11CM,906067,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,456.76,"120,00",,,,,Único
294000183,BASE P TEJER TOTORA CUADRADO 14X14CM,906068,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,696.28,"120,00",,,,,Único
294000184,BASE P TEJER TOTORA CUADRADO 20X20CM,906069,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,164.18","120,00",,,,,Único
294000185,BASE P TEJER TOTORA LUNA 30X18CM,906070,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"3,230.74","120,00",,,,,Único
294000186,BASE P TEJER TOTORA NUBE 30X20CM,906071,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"3,230.74","120,00",,,,,Único
294000187,BASE P TEJER TOTORA OVALADO 20X15CM,906072,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,891.24,"120,00",,,,,Único
294000188,BASE P TEJER TOTORA OVALADO 25X15CM,906073,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,125.19","120,00",,,,,Único
294000189,BASE P TEJER TOTORA OVALADO 30X15CM,906074,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,370.28","120,00",,,,,Único
294000192,BASE P TEJER TOTORA RECT.OVAL 20X10CM,906077,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,724.13,"120,00",,,,,Único
294000190,BASE P TEJER TOTORA RECT.OVAL 30X15CM,906075,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,370.28","120,00",,,,,Único
294000193,BASE P TEJER TOTORA RECT.OVAL 30X20CM,906078,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,548.53","120,00",,,,,Único
294000191,BASE P TEJER TOTORA RECT.OVAL 40X20CM,906076,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"2,038.71","120,00",,,,,Único
294000194,BASE P TEJER TOTORA RECTANGULAR 20X10CM,906079,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,724.13,"120,00",,,,,Único
294000195,BASE P TEJER TOTORA RECTANGULAR 30X15CM,906080,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"1,370.28","120,00",,,,,Único
294000196,BASE P TEJER TOTORA RECTANGULAR 40X20CM,906081,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"2,027.57","120,00",,,,,Único
294000197,BASE P TEJER TOTORA SOL 30X30CM,906082,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"3,230.74","120,00",,,,,Único
294000198,BASE P TEJER TOTORA UNICORNIO 30X27CM,906083,MERCERIA,BASE PARA TEJER,MILAN,ARCO IRIS,PESOS,"3,230.74","120,00",,,,,Único
294000199,BASTIDOR CON PIE DE MADERA Nº18,906084,MERCERIA,BASTIDOR,MILAN,,PESOS,"5,158.04","120,00",,,,,Único
294000200,BASTIDOR CON PIE DE MADERA Nº20,906085,MERCERIA,BASTIDOR,MILAN,,PESOS,"5,893.31","120,00",,,,,Único
294000201,BASTIDOR CON PIE DE MADERA Nº22,906086,MERCERIA,BASTIDOR,MILAN,,PESOS,"6,628.58","120,00",,,,,Único
294000203,BASTIDOR DE MADERA Nº10,906088,MERCERIA,BASTIDOR,MILAN,,PESOS,"1,772.17","120,00",,,,,Único
294000204,BASTIDOR DE MADERA Nº12,906089,MERCERIA,BASTIDOR,MILAN,,PESOS,"1,900.84","120,00",,,,,Único
294000205,BASTIDOR DE MADERA Nº14,906090,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,029.51","120,00",,,,,Único
294000206,BASTIDOR DE MADERA Nº16,906091,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,415.53","120,00",,,,,Único
294000207,BASTIDOR DE MADERA Nº18,906092,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,719.67","120,00",,,,,Único
294000208,BASTIDOR DE MADERA Nº20,906093,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,959.46","120,00",,,,,Único
294000209,BASTIDOR DE MADERA Nº22,906094,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,885.38","120,00",,,,,Único
294000210,BASTIDOR DE MADERA Nº24,906095,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,952.23","120,00",,,,,Único
294000211,BASTIDOR DE MADERA Nº26,906096,MERCERIA,BASTIDOR,MILAN,,PESOS,"3,069.20","120,00",,,,,Único
294000212,BASTIDOR DE MADERA Nº28,906097,MERCERIA,BASTIDOR,MILAN,,PESOS,"3,257.30","120,00",,,,,Único
294000213,BASTIDOR DE MADERA Nº30,906098,MERCERIA,BASTIDOR,MILAN,,PESOS,"3,442.41","120,00",,,,,Único
294000202,BASTIDOR DE MADERA PARA DECORACION CON FORMA Nº16,906087,MERCERIA,BASTIDOR,MILAN,,PESOS,"2,729.42","120,00",,,,,Único
294000214,BOBINAS P MAQ. METAL CHATA COMUN X1,906099,MERCERIA,BOBINA,MILAN,COMUN,PESOS,142.00,"120,00",,1,10,,Único
294000215,BOBINAS P MAQ. METAL CHATA SINGER X1,906100,MERCERIA,BOBINA,MILAN,SINGER,PESOS,192.00,"120,00",,1,10,,Único
294000216,BOBINAS P MAQ. PLAST. CHATA COMUN X1,906101,MERCERIA,BOBINA,MILAN,COMUN,PESOS,100.00,"120,00",,1,10,,Único
294000217,BOBINAS P MAQ. PLAST. CHATA SINGER X1,906102,MERCERIA,BOBINA,MILAN,SINGER,PESOS,105.00,"120,00",,1,10,,Único
294000218,BOLITA MADERA 08MM X1,906103,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,52.00,"120,00",114.4,3960,50,,Único
294000219,BOLITA MADERA 10MM X1,906104,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,61.40,"120,00",,1,50,,Único
294000220,BOLITA MADERA 12MM X1,906105,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,80.00,"120,00",,1,50,,Único
294000221,BOLITA MADERA 16MM X1,906106,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,86.00,"120,00",,1,50,,Único
294000222,BOLITA MADERA 19MM X1,906107,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,122.40,"120,00",,1,50,,Único
294000223,BOLITA MADERA 23MM X1,906108,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,180.00,"120,00",,1,50,,Único
294000224,BOLITA MADERA 26MM X1,906109,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,238.00,"120,00",,1,50,,Único
294000225,BOLITA MADERA 29MM X1,906110,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,250.00,"120,00",,1,50,,Único
294000226,BOLITA MADERA 35MM X1,906111,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,394.00,"120,00",,1,25,,Único
294000227,BOLITA MADERA 40MM X1,906112,MERCERIA,BOLITA DE MADERA,MILAN,,PESOS,679.60,"120,00",,1,25,,Único
294000228,BOLSA DE ORGANZA CBX 11X15CM X UNIDAD,906113,MERCERIA,BOLSA ORGANZA,MILAN,CBX,PESOS,238.80,"120,00",,1,25,,Único
294000229,BOLSA DE ORGANZA CBX 7X10CM X UNIDAD,906114,MERCERIA,BOLSA ORGANZA,MILAN,CBX,PESOS,186.80,"120,00",,1,25,,Único
294000230,BOLSA DE YUTE CBX 15X20CM X UNIDAD,906115,MERCERIA,BOLSA YUTE,,CBX,PESOS,240.35,"120,00",,,,,Único
294000383,BOQUILLA CBX P CINTA BIES MANUAL,906269,MERCERIA,BOQUILLA,MILAN,CBX,PESOS,"2,917.20","120,00",,1,1,,Único
BO273018,ART 105 BOTON BANLON C/ PIE T18,908189,MERCERIA,BOTON,MILAN,,PESOS,83.33,"120,00",,1,12,,Único
BO271018,BOTON CALEDONIA 18 X UNIDAD,908181,MERCERIA,BOTON,BOTONERA,,PESOS,50.00,"120,00",,,,,Único
BO271022,BOTON CALEDONIA 22 X UNIDAD,908182,MERCERIA,BOTON,BOTONERA,,PESOS,60.00,"120,00",,,,,Único
BO271028,BOTON CALEDONIA 28 X UNIDAD,908183,MERCERIA,BOTON,BOTONERA,,PESOS,90.00,"120,00",,,,,Único
BO271032,BOTON CALEDONIA 32 X UNIDAD,908184,MERCERIA,BOTON,BOTONERA,,PESOS,120.00,"120,00",,,,,Único
BO272018,BOTON COCO 18,908185,MERCERIA,BOTON,BOTONERA,,PESOS,65.00,"120,00",,,,,Único
BO272022,BOTON COCO 22,908186,MERCERIA,BOTON,BOTONERA,,PESOS,70.00,"120,00",,,,,Único
BO272024,BOTON COCO 24,,,,BOTONERA,,,80.00,"120,00",,,,,
BO272028,BOTON COCO 28,908187,MERCERIA,BOTON,BOTONERA,,PESOS,100.00,"120,00",,,,,
BO272032,BOTON COCO 32,,,,BOTONERA,,,120.00,"120,00",,,,,Único
BO272036,BOTON COCO 36,908188,MERCERIA,BOTON,BOTONERA,,PESOS,165.00,"120,00",,,,,Único
BO272840,BOTON COCO 40,,,,BOTONERA,,,170.00,"120,00",,,,,
BO272048,BOTON COCO 48,,,,BOTONERA,,,200.00,"120,00",,,,,
ME5684,CORDON RAYON ART 923 X MT GALONTEX,909265,MERCERIA,BOTON,MERCECOR,,PESOS,"1,380.00","120,00",,,,,Único
ME116251204,BOTON DE PAYASO,8903148,MERCERIA,BOTON,BOTONERA,,PESOS,980.00,"120,00",,,,,Único
ME4051,BOTON HERMINIA X BLISTER,909214,MERCERIA,BOTON,BOTONERA,,PESOS,"1,283.00","120,00",,,,,Único
294000384,BOTON JEAN BRONCE 14MM X UNIDAD,906270,MERCERIA,BOTON JEAN,MILAN,,PESOS,95.00,"120,00",,1,100,,Único
294000385,BOTON JEAN BRONCE 17MM X UNIDAD,906271,MERCERIA,BOTON JEAN,MILAN,,PESOS,95.00,"120,00",,1,100,,Único
294000386,BOTON JEAN BRONCE 20MM X UNIDAD,906272,MERCERIA,BOTON JEAN,MILAN,,PESOS,132.50,"120,00",,1,100,,Único
BO270618,BOTON MEDIA LENTEJA TRANSPARENTE 18,,,,BOTONERA,,,20.00,"120,00",,,,,
BO270622,BOTON MEDIA LENTEJA TRANSPARENTE 22,908179,MERCERIA,BOTON,BOTONERA,,PESOS,30.00,"120,00",,,,,Único
BO270628,BOTON MEDIA LENTEJA TRANSPARENTE 28,908180,MERCERIA,BOTON,BOTONERA,,PESOS,45.00,"120,00",,,,,Único
BO270632,BOTON MEDIA LENTEJA TRANSPARENTE 32,,,,BOTONERA,,,60.00,"120,00",,,,,
294000395,BRETEL ELASTICO RASO 06MM GANCHO DE METAL X PAR,906295,MERCERIA,BRETEL,MILAN,,PESOS,800.00,"120,00",,1,12,,Único
294000396,BRETEL ELASTICO RASO 06MM GANCHO DE PLASTICO,906296,MERCERIA,BRETEL,MILAN,,PESOS,683.00,"120,00",,1,12,,Único
294000397,BRETEL ELASTICO RASO 10MM GANCHO DE METAL,906297,MERCERIA,BRETEL,MILAN,,PESOS,"1,083.00","120,00",,1,12,,Único
294000398,BRETEL ELASTICO RASO 10MM GANCHO DE PLASTICO,906298,MERCERIA,BRETEL,MILAN,,PESOS,875.00,"120,00",1925,1,12,,Único
294000399,BRETEL ELASTICO RASO 18MM GANCHO DE PLASTICO,906299,MERCERIA,BRETEL,MILAN,,PESOS,"1,385.00","120,00",,1,12,,Único
294000400,BRETEL SILICONA 06MM GANCHO METAL,906300,MERCERIA,BRETEL,MILAN,,PESOS,778.00,"120,00",,1,12,,Único
294000401,BRETEL SILICONA 06MM GANCHO PLASTICO,906301,MERCERIA,BRETEL,MILAN,,PESOS,660.00,"120,00",,1,12,,Único
294000402,BRETEL SILICONA 10MM GANCHO METAL,906302,MERCERIA,BRETEL,MILAN,,PESOS,"1,030.00","120,00",,1,12,,Único
294000403,BRETEL SILICONA 10MM GANCHO PLASTICO,906303,MERCERIA,BRETEL,MILAN,,PESOS,850.00,"120,00",,1,12,,Único
294000404,BROCHE BOTON IMAN 14MM X UNIDAD,906304,MERCERIA,BROCHE BOTON IMAN,MILAN,,PESOS,85.00,"120,00",,1,100,,Único
294000405,BROCHE BOTON IMAN 18MM X UNIDAD,906305,MERCERIA,BROCHE BOTON IMAN,MILAN,,PESOS,110.00,"120,00",,1,100,,Único
294000406,BROCHE CBX PATCHWORK 27MM X 15 MM X UNIDAD,906306,MERCERIA,BROCHE PATCHWORK,MILAN,CBX,PESOS,126.10,"120,00",,1,24,,Único
294000407,BROCHE CBX PATCHWORK 33 MM X 15 MM X UNIDAD,906307,MERCERIA,BROCHE PATCHWORK,MILAN,CBX,PESOS,237.03,"120,00",,1,12,,Único
294000408,BROCHE CBX PATCHWORK 56 MM X 12 MM X UNIDAD,906308,MERCERIA,BROCHE PATCHWORK,MILAN,CBX,PESOS,345.33,"120,00",,1,12,,Único
294000409,BROCHE DE MADERA COLOR 25MM X UNIDAD,906309,MERCERIA,BROCHE MADERA,MILAN,CBX,PESOS,49.50,"120,00",,1,50,,Único
294000410,BROCHE DE MADERA COLOR 30MM X UNIDAD,906310,MERCERIA,BROCHE MADERA,MILAN,CBX,PESOS,52.21,"120,00",,1,50,,Único
294000411,BROCHE DE MADERA COLOR 45MM X UNIDAD,906311,MERCERIA,BROCHE MADERA,MILAN,CBX,PESOS,71.91,"120,00",,1,35,,Único
294000412,BROCHE GANCHO COCODRILO METAL CBX X1,906312,MERCERIA,BROCHE COCODRILO,MILAN,CBX,PESOS,111.35,"120,00",,1,100,,Único
294000413,BROCHE GANCHO COCODRILO PLASTICO CBX X1,906313,MERCERIA,BROCHE COCODRILO,MILAN,CBX,PESOS,202.80,"120,00",,1,100,,Único
294000414,BROCHE GANCHO COCODRILO PLASTICO IMP. X1,906314,MERCERIA,BROCHE COCODRILO,MILAN,IMPORTADO,PESOS,195.00,"120,00",,1,100,,Único
294000417,BROCHE GANCHO EMPERATRIZ ART 41 Nº06 X CAJITA X 12,906317,MERCERIA,BROCHE,MILAN,EMPERATRIZ,PESOS,965.35,"120,00",,1,18,,Único
294000418,BROCHE GANCHO EMPERATRIZ ART 41 Nº08 X CAJITA,906318,MERCERIA,BROCHE,MILAN,EMPERATRIZ,PESOS,"1,026.97","120,00",,1,18,,Único
294000415,BROCHE GANCHO EMPERATRIZ ART 41 Nº10 X CAJITA,906315,MERCERIA,BROCHE,MILAN,EMPERATRIZ,PESOS,"1,081.74","120,00",,1,18,,Único
294000416,BROCHE GANCHO EMPERATRIZ ART 41 Nº12 X CAJITA,906316,MERCERIA,BROCHE,MILAN,EMPERATRIZ,PESOS,"1,122.82","120,00",,1,18,,Único
294000419,GANCHO PARA BIKINI PLASTICO (JUEGO DOS PARTES),906319,MERCERIA,BROCHE BIKINI,MERCECOR,,PESOS,130.00,"120,00",,,,,Único
294000420,GANCHO PARA BIKINI METAL ZAMAC (JUEGO DOS PARTES),906320,MERCERIA,BROCHE BIKINI,MERCECOR,,PESOS,285.00,"120,00",,,,,Único
294000421,BROCHE PULPO ART 90 Nº0 8MM X UNIDAD,906321,MERCERIA,BROCHE PULPO,MILAN,PULPO,PESOS,405.34,"120,00",,1,36,,Único
294000422,BROCHE PULPO ART 90 Nº1 7MM X UNIDAD,906322,MERCERIA,BROCHE PULPO,MILAN,PULPO,PESOS,411.43,"120,00",,1,36,,Único
294000423,BROCHE PULPO ART 90 Nº2 9MM X UNIDAD,906323,MERCERIA,BROCHE PULPO,MILAN,PULPO,PESOS,420.00,"120,00",,1,36,,Único
294000424,BROCHE PULPO ART 90 Nº3 13MM X UNIDAD,906324,MERCERIA,BROCHE PULPO,MILAN,PULPO,PESOS,848.09,"120,00",,1,36,,Único
294000425,BROCHE PULPO ART 90 Nº4 15MM X UNIDAD,906325,MERCERIA,BROCHE PULPO,MILAN,PULPO,PESOS,482.76,"120,00",,1,12,,Único
ME8798721,BRODERIE 2 CM ART MB-14 X METRO,909292,MERCERIA,BRODERIE,,,PESOS,"1,163.80","120,00",,,,,Único
294000426,BRODERIE BATISTA ART 10001 3CM XMT,906326,MERCERIA,BRODERIE,,BATISTA,PESOS,600.00,"120,00",,,,,Único
294000427,BRODERIE BATISTA ART 10040 6CM XMT,906327,MERCERIA,BRODERIE,,BATISTA,PESOS,712.83,"120,00",,,,,Único
294000428,BRODERIE BATISTA ART 10056 3CM XMT,906328,MERCERIA,BRODERIE,,BATISTA,PESOS,430.00,"120,00",,,,,Único
294000429,BRODERIE BATISTA ART 10165 3CM XMT,906329,MERCERIA,BRODERIE,,BATISTA,PESOS,700.00,"120,00",,,,,Único
294000430,"BRODERIE BATISTA ART 10166 2,5CM XMT",906330,MERCERIA,BRODERIE,,BATISTA,PESOS,450.00,"120,00",,,,,Único
294000431,BRODERIE BATISTA ART 10170 3CM XMT,906331,MERCERIA,BRODERIE,,BATISTA,PESOS,500.00,"120,00",,,,,Único
294000432,BRODERIE BATISTA ART 10173 3CM XMT,906332,MERCERIA,BRODERIE,,BATISTA,PESOS,600.00,"120,00",,,,,Único
294000433,"BRODERIE BATISTA ART 10176 4,5CM XMT",906333,MERCERIA,BRODERIE,,BATISTA,PESOS,850.00,"120,00",,,,,Único
294000434,"BRODERIE BATISTA ART 11034 2,3CM XMT",906334,MERCERIA,BRODERIE,,BATISTA,PESOS,490.00,"120,00",,,,,Único
294000435,BRODERIE BATISTA ART 11094 3CM XMT,906335,MERCERIA,BRODERIE,,BATISTA,PESOS,480.00,"120,00",,,,,Único
294000436,BRODERIE BATISTA ART 7263 3CM XMT,906336,MERCERIA,BRODERIE,,BATISTA,PESOS,410.24,"120,00",,,,,Único
294000437,BRODERIE BATISTA ART 8351 3CM XMT,906337,MERCERIA,BRODERIE,,BATISTA,PESOS,506.25,"120,00",,,,,Único
294000438,BRODERIE BATISTA ART 8634 3CM XMT,906338,MERCERIA,BRODERIE,,BATISTA,PESOS,450.00,"120,00",,,,,Único
